STM32_v0.1,,,SPS30_SN:929CAFA7A7A481D6
Counter,Latitude,Longitude,gpsUpdated,Speed,Altitude,Satellites,Date,Time,Millis,PM1.0,PM2.5,PM4.0,PM10,Temperature,Humidity,NC0.5,NC1.0,NC2.5,NC4.0,NC10,TypicalParticleSize,TVOC,eCO2,BatteryVIN
1126,59.346818,18.066229,1,1.9,42.9,7,0,82235,1146291,15.63,20.94,24.51,25.23,31.15,44.49,96.63,119.39,124.44,125.33,125.49,0.76,0,0,3.76
1127,59.346818,18.066229,1,0.0,42.9,7,0,82236,1147293,15.55,20.83,24.38,25.09,31.21,44.58,96.12,118.76,123.79,124.66,124.82,0.75,0,0,3.76
1128,59.346818,18.066229,1,0.0,42.9,7,0,82237,1148295,15.57,20.87,24.43,25.14,31.21,44.66,96.26,118.94,123.98,124.86,125.02,0.76,0,0,3.76
1129,59.346818,18.066229,1,0.0,42.9,7,0,82238,1149297,15.61,20.92,24.48,25.19,31.20,44.74,96.54,119.27,124.31,125.20,125.35,0.75,0,0,3.76
1130,59.346818,18.066229,1,0.0,42.9,7,0,82239,1150305,15.72,21.04,24.62,25.34,31.20,44.73,97.23,120.10,125.16,126.04,126.20,0.74,0,0,3.76
1131,59.346818,18.066229,1,0.0,42.9,7,0,82240,1151306,15.77,21.09,24.67,25.38,31.23,44.67,97.58,120.50,125.56,126.44,126.60,0.74,0,0,3.76
1132,59.346818,18.066229,1,0.0,42.9,7,0,82241,1152307,15.89,21.24,24.83,25.55,31.19,44.67,98.36,121.44,126.51,127.40,127.56,0.74,0,0,3.76
1133,59.346810,18.066231,1,0.0,42.9,7,0,82242,1153315,16.02,21.40,25.02,25.74,31.21,44.67,99.17,122.42,127.53,128.43,128.59,0.74,0,0,3.76
1134,59.346810,18.066231,1,0.0,42.9,7,0,82243,1154316,16.18,21.61,25.25,25.98,31.22,44.69,100.21,123.68,128.83,129.73,129.90,0.74,0,0,3.76
1135,59.346810,18.066231,1,0.0,42.9,7,0,82244,1155318,16.32,21.79,25.46,26.19,31.21,44.75,101.11,124.78,129.97,130.87,131.04,0.74,0,0,3.76
1136,59.346810,18.066231,1,0.0,42.9,7,0,82245,1156320,16.49,22.00,25.69,26.43,31.24,44.94,102.15,126.04,131.27,132.19,132.35,0.74,0,0,3.76
1137,59.346810,18.066231,1,0.0,42.9,7,0,82246,1157329,16.64,22.19,25.91,26.65,31.23,45.11,103.15,127.25,132.51,133.43,133.60,0.74,0,0,3.76
1138,59.346810,18.066231,1,0.0,42.9,7,0,82247,1158332,16.71,22.26,25.99,26.73,31.25,45.17,103.58,127.76,133.03,133.95,134.12,0.74,0,0,3.76
1139,59.346810,18.066231,1,0.0,42.9,7,0,82248,1159335,16.72,22.27,25.99,26.73,31.25,45.15,103.66,127.84,133.10,134.02,134.19,0.75,0,0,3.76
1140,59.346810,18.066231,1,0.0,42.9,7,0,82249,1160338,16.68,22.22,25.93,26.67,31.23,45.21,103.44,127.56,132.81,133.73,133.90,0.75,0,0,3.76
1141,59.346810,18.066231,1,0.0,42.9,7,0,82250,1161347,16.67,22.22,25.93,26.67,31.24,45.26,103.38,127.50,132.76,133.68,133.84,0.75,0,0,3.76
1142,59.346810,18.066231,1,0.0,42.9,7,0,82251,1162350,16.62,22.15,25.84,26.58,31.22,45.31,103.07,127.12,132.35,133.27,133.43,0.75,0,0,3.76
1143,59.346810,18.066231,1,0.0,42.9,7,0,82252,1163352,16.61,22.14,25.84,26.57,31.22,45.41,103.00,127.03,132.27,133.19,133.35,0.76,0,0,3.76
1144,59.346810,18.066231,1,0.0,42.9,7,0,82253,1164361,16.61,22.14,25.84,26.58,31.21,45.45,102.97,127.01,132.25,133.17,133.33,0.76,0,0,3.76
1145,59.346810,18.066231,1,0.0,42.9,7,0,82254,1165364,16.61,22.14,25.85,26.59,31.25,45.54,102.99,127.03,132.28,133.19,133.36,0.76,0,0,3.76
1146,59.346810,18.066231,1,0.0,42.9,7,0,82255,1166367,16.62,22.15,25.86,26.60,31.26,45.55,103.04,127.10,132.34,133.26,133.43,0.76,0,0,3.76
1147,59.346810,18.066233,1,0.0,42.9,7,0,82256,1167369,16.63,22.17,25.89,26.64,31.26,45.63,103.05,127.13,132.39,133.31,133.48,0.77,0,0,3.76
1148,59.346810,18.066233,1,0.0,43.0,7,0,82257,1168378,16.58,22.13,25.85,26.59,31.25,45.53,102.73,126.76,132.02,132.94,133.11,0.77,0,0,3.76
1149,59.346810,18.066233,1,0.0,43.0,7,0,82258,1169381,16.58,22.15,25.89,26.64,31.25,45.36,102.69,126.76,132.05,132.97,133.14,0.77,0,0,3.76
1150,59.346810,18.066233,1,0.0,43.0,7,0,82259,1170384,16.60,22.19,25.94,26.69,31.23,45.24,102.76,126.87,132.17,133.10,133.27,0.77,0,0,3.76
1151,59.346810,18.066233,1,0.0,43.0,7,0,82300,1171387,16.61,22.22,25.98,26.73,31.24,45.09,102.80,126.94,132.26,133.19,133.36,0.77,0,0,3.76
1152,59.346810,18.066235,1,0.0,43.0,7,0,82301,1172396,16.64,22.27,26.05,26.81,31.22,44.88,102.96,127.16,132.51,133.45,133.62,0.77,0,0,3.76
1153,59.346810,18.066235,1,0.0,43.0,7,0,82302,1173399,16.71,22.37,26.17,26.93,31.25,44.62,103.39,127.70,133.08,134.02,134.19,0.77,0,0,3.76
1154,59.346810,18.066235,1,0.0,43.0,7,0,82303,1174402,16.82,22.52,26.36,27.13,31.24,44.40,104.00,128.49,133.91,134.86,135.03,0.77,0,0,3.76
1155,59.346810,18.066235,1,0.0,43.0,7,0,82304,1175411,16.93,22.69,26.56,27.34,31.25,44.34,104.67,129.34,134.81,135.77,135.95,0.77,0,0,3.76
1156,59.346810,18.066235,1,0.0,43.0,7,0,82305,1176414,17.00,22.78,26.67,27.45,31.26,44.33,105.10,129.86,135.36,136.32,136.49,0.76,0,0,3.76
1157,59.346810,18.066237,1,0.0,43.0,7,0,82306,1177417,17.02,22.81,26.70,27.48,31.25,44.23,105.25,130.05,135.55,136.51,136.68,0.76,0,0,3.76
1158,59.346810,18.066237,1,0.0,43.0,7,0,82307,1178420,17.07,22.85,26.74,27.52,31.25,44.26,105.56,130.40,135.90,136.86,137.03,0.75,0,0,3.76
1159,59.346810,18.066237,1,0.0,43.0,7,0,82308,1179429,17.06,22.83,26.71,27.48,31.26,44.34,105.57,130.38,135.86,136.82,136.99,0.75,0,0,3.76
1160,59.346810,18.066237,1,0.0,43.0,7,0,82309,1180432,17.02,22.75,26.60,27.37,31.25,44.42,105.34,130.06,135.50,136.45,136.62,0.75,0,0,3.76
1161,59.346810,18.066237,1,0.0,43.0,7,0,82310,1181435,16.97,22.67,26.49,27.26,31.25,44.48,105.06,129.68,135.10,136.04,136.21,0.75,0,0,3.76
1162,59.346810,18.066237,1,0.0,43.0,7,0,82311,1182438,16.93,22.60,26.40,27.16,31.27,44.57,104.85,129.40,134.78,135.72,135.89,0.75,0,0,3.76
1163,59.346810,18.066235,1,0.0,43.0,7,0,82312,1183447,16.86,22.51,26.29,27.04,31.24,44.64,104.49,128.94,134.29,135.22,135.39,0.75,0,0,3.76
1164,59.346810,18.066235,1,0.0,43.0,7,0,82313,1184450,16.84,22.48,26.25,27.01,31.26,44.69,104.36,128.78,134.12,135.05,135.22,0.76,0,0,3.76
1165,59.346810,18.066235,1,0.0,43.0,7,0,82314,1185453,16.88,22.52,26.31,27.06,31.26,44.74,104.58,129.05,134.40,135.34,135.51,0.76,0,0,3.76
1166,59.346810,18.066235,1,0.0,43.0,7,0,82315,1186462,16.90,22.56,26.35,27.10,31.26,44.86,104.73,129.23,134.59,135.53,135.70,0.76,0,0,3.76
1167,59.346810,18.066235,1,0.0,43.0,7,0,82316,1187465,16.88,22.52,26.31,27.06,31.27,44.97,104.56,129.02,134.38,135.31,135.48,0.76,0,0,3.76
1168,59.346810,18.066237,1,0.0,43.1,7,0,82317,1188468,16.92,22.58,26.39,27.15,31.26,45.07,104.78,129.31,134.69,135.63,135.80,0.77,0,0,3.76
1169,59.346810,18.066237,1,0.0,43.1,7,0,82318,1189471,16.92,22.61,26.43,27.20,31.27,45.10,104.76,129.32,134.73,135.67,135.84,0.77,0,0,3.76
1170,59.346810,18.066237,1,0.0,43.1,7,0,82319,1190480,16.96,22.69,26.54,27.31,31.28,45.07,104.95,129.60,135.05,136.00,136.17,0.77,0,0,3.76
1171,59.346810,18.066237,1,0.0,43.1,7,0,82320,1191487,16.99,22.75,26.62,27.39,31.30,45.07,105.12,129.85,135.32,136.28,136.45,0.76,0,0,3.76
1172,59.346810,18.066239,1,0.0,43.1,7,0,82321,1192490,17.10,22.89,26.79,27.56,31.27,45.00,105.80,130.68,136.19,137.15,137.32,0.76,0,0,3.76
1173,59.346810,18.066239,1,0.0,43.1,7,0,82322,1193493,17.15,22.96,26.86,27.64,31.31,44.99,106.10,131.06,136.57,137.54,137.71,0.76,0,0,3.75
1174,59.346810,18.066239,1,0.0,43.1,7,0,82323,1194502,17.16,22.97,26.88,27.66,31.30,45.00,106.14,131.11,136.63,137.60,137.77,0.76,0,0,3.76
1175,59.346810,18.066239,1,0.0,43.1,7,0,82324,1195511,17.22,23.05,26.98,27.77,31.30,44.95,106.47,131.53,137.08,138.05,138.23,0.76,0,0,3.76
1176,59.346810,18.066241,1,0.0,43.1,7,0,82325,1196515,17.28,23.15,27.10,27.89,31.30,44.99,106.83,132.00,137.58,138.56,138.73,0.77,0,0,3.76
1177,59.346810,18.066241,1,0.0,43.1,7,0,82326,1197525,17.30,23.19,27.16,27.95,31.30,45.07,106.91,132.12,137.73,138.71,138.88,0.77,0,0,3.76
1178,59.346810,18.066241,1,0.0,43.1,7,0,82327,1198528,17.30,23.21,27.19,27.98,31.31,45.18,106.85,132.09,137.71,138.70,138.87,0.77,0,0,3.76
1179,59.346810,18.066241,1,0.0,43.1,7,0,82328,1199531,17.32,23.25,27.25,28.05,31.31,45.32,106.96,132.24,137.89,138.88,139.05,0.77,0,0,3.76
1180,59.346810,18.066243,1,0.0,43.1,7,0,82329,1200534,17.34,23.29,27.30,28.10,31.31,45.35,107.03,132.36,138.03,139.02,139.20,0.77,0,0,3.76
1181,59.346810,18.066243,1,0.0,43.1,7,0,82330,1201543,17.30,23.26,27.28,28.08,31.30,45.29,106.77,132.07,137.75,138.74,138.92,0.77,0,0,3.76
1182,59.346810,18.066246,1,0.0,43.0,8,0,82331,1202546,17.26,23.23,27.25,28.06,31.30,45.29,106.50,131.77,137.45,138.44,138.62,0.77,0,0,3.76
1183,59.346810,18.066246,1,0.0,43.0,8,0,82332,1203549,17.17,23.12,27.13,27.93,31.32,45.34,105.93,131.08,136.74,137.73,137.91,0.77,0,0,3.76
1184,59.346810,18.066246,1,0.0,43.0,8,0,82333,1204552,17.05,22.97,26.96,27.76,31.31,45.34,105.09,130.09,135.73,136.72,136.90,0.77,0,0,3.76
1185,59.346810,18.066246,1,0.0,43.0,8,0,82334,1205561,16.93,22.83,26.82,27.62,31.34,45.24,104.32,129.17,134.80,135.79,135.96,0.78,0,0,3.76
1186,59.346810,18.066246,1,0.0,43.0,8,0,82335,1206564,16.83,22.71,26.69,27.49,31.31,45.21,103.67,128.39,134.01,134.99,135.17,0.78,0,0,3.76
1187,59.346810,18.066246,1,0.0,43.0,8,0,82336,1207567,16.79,22.66,26.64,27.43,31.33,45.30,103.37,128.04,133.65,134.63,134.80,0.77,0,0,3.76
1188,59.346810,18.066246,1,0.0,43.0,8,0,82337,1208576,16.76,22.64,26.61,27.41,31.31,45.38,103.21,127.85,133.46,134.44,134.62,0.77,0,0,3.76
1189,59.346810,18.066246,1,0.0,43.0,8,0,82338,1209579,16.76,22.64,26.62,27.41,31.34,45.39,103.21,127.86,133.47,134.45,134.63,0.77,0,0,3.76
1190,59.346810,18.066246,1,0.0,43.0,8,0,82339,1210582,16.75,22.63,26.60,27.40,31.31,45.39,103.14,127.77,133.38,134.36,134.54,0.77,0,0,3.76
1191,59.346802,18.066246,1,0.0,43.0,8,0,82340,1211585,16.75,22.62,26.60,27.39,31.31,45.39,103.11,127.74,133.35,134.33,134.50,0.77,0,0,3.76
1192,59.346802,18.066246,1,0.0,43.0,8,0,82341,1212594,16.81,22.70,26.69,27.48,31.33,45.47,103.53,128.25,133.87,134.85,135.03,0.76,0,0,3.76
1193,59.346802,18.066243,1,0.0,43.0,8,0,82342,1213597,16.88,22.78,26.77,27.57,31.33,45.50,103.96,128.76,134.39,135.37,135.55,0.76,0,0,3.76
1194,59.346802,18.066243,1,0.0,43.0,8,0,82343,1214600,16.93,22.84,26.83,27.63,31.38,45.65,104.33,129.19,134.82,135.81,135.99,0.75,0,0,3.76
1195,59.346802,18.066243,1,0.0,43.0,8,0,82344,1215603,17.02,22.94,26.94,27.74,31.31,45.68,104.91,129.88,135.52,136.51,136.69,0.76,0,0,3.76
1196,59.346802,18.066243,1,0.0,43.0,8,0,82345,1216613,17.12,23.06,27.07,27.87,31.34,45.73,105.54,130.63,136.30,137.29,137.46,0.76,0,0,3.76
1197,59.346802,18.066243,1,0.0,42.9,8,0,82346,1217616,17.26,23.23,27.26,28.07,31.34,45.81,106.42,131.69,137.39,138.39,138.56,0.76,0,0,3.76
1198,59.346802,18.066243,1,0.0,42.9,8,0,82347,1218619,17.35,23.33,27.36,28.17,31.34,45.83,107.04,132.42,138.12,139.11,139.29,0.75,0,0,3.76
1199,59.346802,18.066243,1,0.0,42.9,8,0,82348,1219622,17.48,23.48,27.53,28.34,31.33,45.93,107.90,133.44,139.15,140.15,140.33,0.74,0,0,3.76
1200,59.346802,18.066243,1,0.0,42.8,8,0,82349,1220632,17.61,23.64,27.70,28.51,31.36,46.04,108.78,134.49,140.22,141.23,141.41,0.74,0,0,3.75
1201,59.346802,18.066243,1,0.0,42.8,8,0,82350,1221635,17.66,23.68,27.74,28.55,31.35,46.07,109.12,134.87,140.60,141.60,141.78,0.74,0,0,3.76
1202,59.346802,18.066243,1,0.0,42.8,8,0,82351,1222638,17.67,23.67,27.71,28.52,31.36,46.08,109.23,134.96,140.66,141.66,141.84,0.74,0,0,3.76
1203,59.346802,18.066243,1,0.0,42.8,8,0,82351,1223647,17.69,23.68,27.71,28.52,31.36,46.12,109.44,135.18,140.87,141.87,142.05,0.74,0,0,3.75
1204,59.346802,18.066243,1,0.0,42.8,8,0,82351,1224650,17.77,23.77,27.79,28.60,31.39,46.22,109.99,135.82,141.51,142.51,142.69,0.73,0,0,3.76
1205,59.346802,18.066243,1,0.0,42.8,8,0,82351,1225653,17.81,23.79,27.79,28.59,31.39,46.24,110.32,136.16,141.83,142.82,143.00,0.73,0,0,3.75
1206,59.346802,18.066243,1,0.0,42.8,8,0,82351,1226656,17.80,23.73,27.71,28.50,31.39,46.26,110.31,136.08,141.71,142.69,142.87,0.73,0,0,3.75
1207,59.346802,18.066243,1,0.0,42.8,8,0,82351,1227665,17.77,23.66,27.60,28.39,31.38,46.29,110.22,135.90,141.49,142.46,142.64,0.72,0,0,3.75
1208,59.346802,18.066243,1,0.0,42.8,8,0,82351,1228668,17.75,23.61,27.52,28.30,31.36,46.26,110.21,135.84,141.38,142.35,142.52,0.72,0,0,3.75
1209,59.346802,18.066243,1,0.0,42.8,8,0,82351,1229671,17.75,23.58,27.47,28.25,31.38,46.29,110.22,135.80,141.32,142.29,142.46,0.72,0,0,3.75
1210,59.346802,18.066243,1,0.0,42.8,8,0,82351,1230674,17.78,23.60,27.48,28.26,31.41,46.37,110.44,136.04,141.55,142.51,142.69,0.72,0,0,3.75
1211,59.346802,18.066243,1,0.0,42.8,8,0,82351,1231683,17.77,23.57,27.43,28.21,31.39,46.49,110.43,136.00,141.48,142.44,142.62,0.72,0,0,3.75
1212,59.346802,18.066243,1,0.0,42.8,8,0,82351,1232686,17.70,23.44,27.26,28.03,31.45,46.56,110.11,135.53,140.95,141.90,142.07,0.72,0,0,3.76
1213,59.346802,18.066243,1,0.0,42.8,8,0,82402,1233689,17.61,23.31,27.11,27.86,31.39,46.56,109.61,134.89,140.27,141.21,141.38,0.72,0,0,3.75
1214,59.346802,18.066243,1,0.0,42.8,8,0,8,1234698,17.52,23.18,26.95,27.70,31.40,46.57,109.07,134.20,139.55,140.48,140.65,0.73,0,0,3.76
1215,59.346802,18.066243,1,0.0,42.8,8,0,82404,1235707,17.45,23.09,26.83,27.58,31.39,46.59,108.65,133.68,139.00,139.93,140.10,0.73,0,0,3.75
1216,59.346802,18.066243,1,0.0,42.8,8,20210621,82405,1236710,17.38,22.98,26.71,27.45,31.36,46.54,108.20,133.12,138.40,139.33,139.49,0.73,0,0,3.75
1217,59.346802,18.066243,1,0.0,42.8,8,20210621,82406,1237720,17.37,22.96,26.68,27.43,31.36,46.34,108.12,133.01,138.29,139.22,139.38,0.73,0,0,3.75
1218,59.346802,18.066243,1,0.0,42.8,8,20210621,82407,1238726,17.35,22.94,26.66,27.40,31.36,46.18,108.04,132.91,138.19,139.11,139.27,0.73,0,0,3.75
1219,59.346802,18.066243,1,0.0,42.8,8,20210621,82408,1239736,17.37,22.97,26.69,27.44,31.34,45.82,108.16,133.06,138.35,139.27,139.44,0.73,0,0,3.75
1220,59.346802,18.066243,1,0.0,42.8,8,20210621,82409,1240746,17.43,23.05,26.79,27.54,31.34,45.41,108.49,133.48,138.79,139.72,139.89,0.74,0,0,3.76
1221,59.346802,18.066243,1,0.0,42.8,8,20210621,82410,1241752,17.44,23.07,26.82,27.57,31.38,45.13,108.53,133.55,138.87,139.80,139.97,0.74,0,0,3.76
1222,59.346802,18.066243,1,0.0,42.8,8,20210621,82411,1242762,17.55,23.24,27.03,27.79,31.36,44.93,109.19,134.40,139.78,140.72,140.89,0.75,0,0,3.76
1223,0.000000,0.000000,0,0.0,0.0,0,20210621,82412,1243772,17.71,23.48,27.32,28.09,31.36,44.80,110.15,135.62,141.07,142.02,142.19,0.75,0,0,3.76
1224,0.000000,0.000000,0,0.0,0.0,0,20210621,82413,1244778,17.85,23.67,27.55,28.32,31.35,44.62,111.01,136.69,142.19,143.15,143.32,0.74,0,0,3.75
1225,0.000000,0.000000,0,0.0,0.0,0,20210621,82414,1245780,17.99,23.85,27.76,28.54,31.31,44.46,111.82,137.69,143.23,144.20,144.37,0.74,0,0,3.76
1226,0.000000,0.000000,0,0.0,0.0,0,20210621,82415,1246786,18.16,24.10,28.06,28.85,31.32,44.33,112.85,139.00,144.61,145.59,145.77,0.75,0,0,3.75
1227,59.346810,2.333333,0,0.0,0.0,0,20210621,82416,1247792,18.34,24.33,28.32,29.12,31.33,44.25,113.96,140.35,146.02,147.01,147.19,0.74,0,0,3.75
1228,59.346810,18.066235,0,0.0,0.0,0,20210621,82417,1248799,18.48,24.51,28.52,29.33,31.34,44.24,114.90,141.49,147.18,148.18,148.36,0.74,0,0,3.76
1229,59.346810,18.066235,1,0.0,0.0,8,20210621,82418,1249803,18.59,24.62,28.64,29.45,31.32,44.30,115.60,142.30,148.00,149.00,149.18,0.73,0,0,3.75
1230,59.346810,18.066235,1,0.0,0.0,8,20210621,82419,1250812,18.62,24.64,28.65,29.46,31.32,44.31,115.87,142.60,148.29,149.28,149.46,0.73,0,0,3.76
1231,59.346810,18.066233,1,0.0,43.4,8,20210621,82420,1251821,18.66,24.68,28.68,29.49,31.34,44.27,116.15,142.91,148.60,149.59,149.77,0.74,0,0,3.76
1232,59.346810,18.066233,1,0.0,43.4,8,20210621,82421,1252827,18.74,24.75,28.75,29.55,31.33,44.14,116.72,143.55,149.22,150.21,150.39,0.72,0,0,3.76
1233,59.346810,18.066233,1,0.0,43.4,8,20210621,82422,1253827,18.79,24.78,28.75,29.54,31.36,44.15,117.15,144.00,149.64,150.63,150.81,0.71,0,0,3.76
1234,59.346810,18.066233,1,0.0,43.4,8,20210621,82423,1254827,18.89,24.87,28.83,29.62,31.36,44.25,117.86,144.80,150.43,151.42,151.59,0.71,0,0,3.76
1235,59.346810,18.066233,1,0.0,43.4,8,20210621,82424,1255827,19.03,25.02,28.99,29.78,31.38,44.42,118.84,145.94,151.58,152.56,152.74,0.71,0,0,3.76
1236,59.346810,18.066233,1,0.0,43.4,8,20210621,82425,1256833,19.13,25.11,29.06,29.85,31.38,44.48,119.53,146.71,152.34,153.32,153.50,0.71,0,0,3.76
1237,59.346810,18.066233,1,0.0,43.5,8,20210621,82426,1257843,19.13,25.07,28.99,29.77,31.32,44.48,119.62,146.75,152.33,153.30,153.48,0.71,0,0,3.76
1238,59.346810,18.066233,1,0.0,43.5,8,20210621,82427,1258853,19.10,24.99,28.87,29.65,31.37,44.45,119.58,146.62,152.14,153.11,153.28,0.70,0,0,3.76
1239,59.346810,18.066233,1,0.0,43.5,8,20210621,82428,1259859,19.07,24.93,28.78,29.55,31.32,44.33,119.46,146.42,151.91,152.87,153.04,0.71,0,0,3.75
1240,59.346810,18.066233,1,0.0,43.5,8,20210621,82429,1260859,19.03,24.85,28.68,29.45,31.36,44.13,119.24,146.11,151.57,152.52,152.69,0.71,0,0,3.76
1241,59.346810,18.066233,1,0.0,43.5,8,20210621,82430,1261859,18.98,24.76,28.57,29.33,31.34,44.11,118.94,145.71,151.13,152.08,152.25,0.71,0,0,3.76
1242,59.346810,18.066233,1,0.0,43.5,8,20210621,82431,1262859,18.92,24.68,28.46,29.22,31.31,44.03,118.63,145.31,150.70,151.64,151.81,0.71,0,0,3.76
1243,59.346794,18.066229,1,0.0,44.0,8,20210621,82432,1263865,18.87,24.60,28.36,29.11,31.35,44.01,118.31,144.90,150.26,151.20,151.37,0.71,0,0,3.76
1244,59.346794,18.066231,1,4.5,43.9,8,20210621,82433,1264875,18.83,24.53,28.27,29.02,31.32,43.99,118.11,144.62,149.96,150.89,151.06,0.71,0,0,3.76
1245,59.346794,18.066229,1,0.0,43.8,8,20210621,82434,1265875,18.87,24.56,28.28,29.03,31.38,43.96,118.41,144.94,150.27,151.19,151.36,0.70,0,0,3.75
1246,59.346794,18.066231,1,0.0,43.8,8,20210621,82435,1266881,18.92,24.61,28.33,29.07,31.37,44.08,118.80,145.38,150.70,151.62,151.79,0.70,0,0,3.76
1247,59.346794,18.066231,1,0.0,43.8,8,20210621,82436,1267881,19.01,24.69,28.40,29.15,31.37,44.21,119.43,146.09,151.40,152.32,152.49,0.69,0,0,3.75
1248,59.346802,18.066231,1,0.0,43.8,8,20210621,82437,1268881,19.03,24.69,28.38,29.12,31.36,44.29,119.67,146.33,151.61,152.53,152.70,0.69,0,0,3.75
1249,59.346802,18.066231,1,0.0,43.8,8,20210621,82438,1269881,19.05,24.68,28.35,29.09,31.38,44.29,119.85,146.50,151.75,152.66,152.83,0.69,0,0,3.76
1250,59.346802,18.066231,1,0.0,43.8,8,20210621,82439,1270887,19.11,24.72,28.37,29.10,31.34,44.25,120.30,146.98,152.20,153.11,153.28,0.68,0,0,3.75
1251,59.346802,18.066231,1,0.0,43.8,8,20210621,82440,1271887,19.18,24.79,28.43,29.16,31.38,44.17,120.84,147.58,152.80,153.71,153.87,0.69,0,0,3.75
1252,59.346802,18.066237,1,0.0,43.3,8,20210621,82441,1272887,19.23,24.83,28.47,29.20,31.34,44.09,121.18,147.97,153.19,154.09,154.26,0.70,0,0,3.76
1253,59.346810,18.066248,1,2.7,43.0,8,20210621,82442,1273893,19.30,24.91,28.56,29.28,31.34,44.02,121.68,148.56,153.77,154.68,154.85,0.70,0,0,3.76
1254,59.346810,18.066248,1,2.7,43.0,8,20210621,82443,1274903,19.34,24.95,28.59,29.32,31.39,43.89,121.95,148.86,154.07,154.98,155.15,0.70,0,0,3.76
1255,59.346810,18.066248,1,0.0,43.1,8,20210621,82444,1275913,19.32,24.90,28.52,29.25,31.35,43.81,121.82,148.68,153.87,154.77,154.93,0.69,0,0,3.76
1256,59.346810,18.066250,1,0.0,43.1,8,20210621,82445,1276923,19.32,24.90,28.52,29.24,31.37,43.72,121.88,148.73,153.91,154.81,154.98,0.70,0,0,3.75
1257,59.346810,18.066250,1,0.0,43.1,8,20210621,82446,1277929,19.26,24.82,28.42,29.14,31.34,43.63,121.46,148.22,153.39,154.28,154.45,0.71,0,0,3.76
1258,59.346810,18.066250,1,0.0,43.1,8,20210621,82447,1278939,19.19,24.72,28.31,29.02,31.36,43.55,121.04,147.70,152.84,153.73,153.90,0.70,0,0,3.75
1259,59.346810,18.066250,1,0.0,43.0,8,20210621,82448,1279949,19.17,24.70,28.28,28.99,31.32,43.44,120.98,147.61,152.74,153.64,153.80,0.71,0,0,3.76
1260,59.346810,18.066250,1,0.0,43.0,8,20210621,82449,1280955,19.20,24.74,28.33,29.04,31.33,43.31,121.14,147.82,152.96,153.86,154.02,0.71,0,0,3.76
1261,59.346810,18.066250,1,0.0,43.1,8,20210621,82450,1281965,19.28,24.84,28.44,29.16,31.33,43.29,121.66,148.44,153.60,154.50,154.67,0.71,0,0,3.76
1262,59.346810,18.066250,1,0.0,43.1,8,20210621,82451,1282975,19.33,24.91,28.52,29.25,31.35,43.29,121.92,148.78,153.96,154.86,155.03,0.71,0,0,3.76
1263,59.346810,18.066250,1,0.0,43.0,8,20210621,82452,1283985,19.35,24.93,28.54,29.27,31.37,43.31,122.05,148.93,154.11,155.02,155.18,0.70,0,0,3.75
1264,59.346810,18.066248,1,0.0,43.0,8,20210621,82453,1284991,19.34,24.92,28.54,29.26,31.38,43.30,122.01,148.88,154.06,154.96,155.13,0.71,0,0,3.76
1265,59.346810,18.066248,1,0.0,43.0,8,20210621,82454,1286001,19.36,24.93,28.54,29.26,31.34,43.30,122.15,149.04,154.21,155.11,155.28,0.70,0,0,3.76
1266,59.346810,18.066248,1,0.0,43.0,8,20210621,82455,1287011,19.33,24.88,28.47,29.19,31.36,43.27,121.97,148.79,153.95,154.84,155.01,0.70,0,0,3.76
1267,59.346810,18.066248,1,0.0,43.0,8,20210621,82456,1288017,19.29,24.83,28.42,29.14,31.32,43.30,121.78,148.55,153.69,154.59,154.75,0.70,0,0,3.76
1268,59.346810,18.066246,1,0.0,43.4,8,20210621,82457,1289027,19.19,24.70,28.27,28.98,31.35,43.30,121.11,147.74,152.86,153.75,153.91,0.70,0,0,3.76
1269,59.346802,18.066246,1,2.2,44.1,8,20210621,82458,1290037,19.07,24.56,28.11,28.82,31.34,43.42,120.38,146.86,151.95,152.83,153.00,0.71,0,0,3.76
1270,59.346802,18.066246,1,2.1,44.0,8,20210621,82459,1291047,18.99,24.45,27.98,28.68,31.38,43.55,119.88,146.23,151.30,152.18,152.34,0.70,0,0,3.76
1271,59.346802,18.066246,1,0.0,44.0,8,20210621,82500,1292053,18.92,24.35,27.86,28.56,31.34,43.56,119.46,145.70,150.74,151.61,151.77,0.70,0,0,3.76
1272,59.346802,18.066243,1,0.0,44.0,8,20210621,82501,1293063,18.90,24.31,27.81,28.51,31.35,43.52,119.30,145.50,150.53,151.40,151.56,0.70,0,0,3.76
1273,59.346802,18.066243,1,0.0,44.0,8,20210621,82502,1294073,18.93,24.36,27.88,28.58,31.32,43.37,119.50,145.76,150.80,151.68,151.84,0.71,0,0,3.76
1274,59.346802,18.066243,1,0.0,44.0,8,20210621,82503,1295079,18.92,24.36,27.88,28.59,31.30,43.24,119.44,145.70,150.75,151.63,151.79,0.71,0,0,3.76
1275,59.346802,18.066246,1,0.0,44.0,8,20210621,82504,1296089,18.96,24.41,27.94,28.65,31.31,43.08,119.69,146.01,151.06,151.94,152.11,0.71,0,0,3.76
1276,59.346802,18.066246,1,0.0,43.9,8,20210621,82505,1297099,18.98,24.44,27.97,28.68,31.34,42.95,119.82,146.17,151.23,152.11,152.28,0.71,0,0,3.75
1277,59.346802,18.066246,1,0.0,43.9,8,20210621,82506,1298109,18.93,24.37,27.89,28.60,31.30,42.88,119.44,145.71,150.76,151.64,151.80,0.71,0,0,3.76
