,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
216,2334.5,5930,"45,7","14,97","11,58","6,23",2021-09-27 07:43:23,Rådmansgatan,2021-09-27,DiSC,20210927-1
217,2344.5,5935,"45,8","15,03","11,63","6,24",2021-09-27 07:43:33,Rådmansgatan,2021-09-27,DiSC,20210927-1
218,704.5,5467,"53,7","16,52","13,59","6,06",2021-09-27 07:16:13,Skanstull,2021-09-27,DiSC,20210927-1
219,714.5,5217,"54,5","16,04","13,26","5,82",2021-09-27 07:16:23,Skanstull,2021-09-27,DiSC,20210927-1
220,724.5,5001,"54,8","15,46","12,8","5,59",2021-09-27 07:16:33,Skanstull,2021-09-27,DiSC,20210927-1
221,734.5,5162,"53,6","15,57","12,79","5,72",2021-09-27 07:16:43,Skanstull,2021-09-27,DiSC,20210927-1
222,744.5,4949,"55,1","15,4","12,78","5,54",2021-09-27 07:16:53,Skanstull,2021-09-27,DiSC,20210927-1
223,754.5,4496,"54,4","13,8","11,4","5,01",2021-09-27 07:17:03,Skanstull,2021-09-27,DiSC,20210927-1
224,764.5,4366,52,"12,74","10,37","4,79",2021-09-27 07:17:13,Skanstull,2021-09-27,DiSC,20210927-1
225,774.5,4297,"50,6","12,16","9,79","4,67",2021-09-27 07:17:23,Skanstull,2021-09-27,DiSC,20210927-1
226,784.5,4148,"52,2","12,15","9,89","4,56",2021-09-27 07:17:33,Skanstull,2021-09-27,DiSC,20210927-1
227,1244.5,4534,"50,8","12,9","10,4","4,94",2021-09-27 07:25:13,Slussen,2021-09-27,DiSC,20210927-1
228,1254.5,4467,"50,8","12,69","10,23","4,86",2021-09-27 07:25:23,Slussen,2021-09-27,DiSC,20210927-1
229,1264.5,4193,"53,5","12,62","10,37","4,65",2021-09-27 07:25:33,Slussen,2021-09-27,DiSC,20210927-1
230,1274.5,4402,"51,8","12,79","10,39","4,83",2021-09-27 07:25:43,Slussen,2021-09-27,DiSC,20210927-1
231,1284.5,4443,"51,9","12,93","10,5","4,87",2021-09-27 07:25:53,Slussen,2021-09-27,DiSC,20210927-1
232,1294.5,4611,"51,4","13,29","10,76","5,04",2021-09-27 07:26:03,Slussen,2021-09-27,DiSC,20210927-1
233,1754.5,2828,"55,1","8,79","7,3","3,16",2021-09-27 07:33:43,T-Centralen,2021-09-27,DiSC,20210927-1
234,1764.5,3016,"53,1",9,"7,38","3,33",2021-09-27 07:33:53,T-Centralen,2021-09-27,DiSC,20210927-1
235,1774.5,2980,"54,5","9,15","7,56","3,32",2021-09-27 07:34:03,T-Centralen,2021-09-27,DiSC,20210927-1
236,1784.5,2917,55,"9,05","7,5","3,26",2021-09-27 07:34:13,T-Centralen,2021-09-27,DiSC,20210927-1
237,1794.5,2673,"55,7","8,42","7,01",3,2021-09-27 07:34:23,T-Centralen,2021-09-27,DiSC,20210927-1
238,1804.5,2790,54,"8,49",7,"3,1",2021-09-27 07:34:33,T-Centralen,2021-09-27,DiSC,20210927-1
239,1814.5,2810,"54,3","8,6","7,1","3,13",2021-09-27 07:34:43,T-Centralen,2021-09-27,DiSC,20210927-1
240,1824.5,2984,53,"8,89","7,28","3,3",2021-09-27 07:34:53,T-Centralen,2021-09-27,DiSC,20210927-1
241,1834.5,3073,52,"8,97","7,29","3,37",2021-09-27 07:35:03,T-Centralen,2021-09-27,DiSC,20210927-1
242,1844.5,3052,"52,2","8,93","7,27","3,35",2021-09-27 07:35:13,T-Centralen,2021-09-27,DiSC,20210927-1
